X,Y,cell_type,sample
-0.32891727692606854,0.42726261353330786,Cell type 1,Sample 3
-0.04681809436958542,0.662898323771095,Cell type 1,Sample 1
-0.11355300389046301,-0.0708787770137693,Cell type 1,Sample 2
-0.09512042220660784,-0.7487233343028743,Cell type 1,Sample 3
1.3515137822025418,-0.11533083331985407,Cell type 1,Sample 1
-0.6300823825862901,-0.30818070401973874,Cell type 1,Sample 2
-0.16474465010899303,0.8374298364570324,Cell type 1,Sample 3
-1.019062267588927,-0.504043155458702,Cell type 1,Sample 1
-0.12748860871042764,0.7519964942913443,Cell type 1,Sample 2
0.029815184960087063,-0.32346838885278695,Cell type 1,Sample 3
-0.0840719092923948,-0.23604528884856368,Cell type 1,Sample 1
-0.9230939311190469,-0.464755430096205,Cell type 1,Sample 2
0.1214410065751375,-1.0410493515944936,Cell type 1,Sample 3
0.3469616165956291,0.35829466987982583,Cell type 1,Sample 1
0.04225257284643129,0.39899727480611813,Cell type 1,Sample 2
-0.40737800141177405,0.08807522594384606,Cell type 1,Sample 3
-0.9103801389010081,-0.35288674154768257,Cell type 1,Sample 1
0.3967443602761065,-0.8742659866190904,Cell type 1,Sample 2
0.030042997307581806,0.1941560027117248,Cell type 1,Sample 3
0.8318664160717367,0.15262156326567647,Cell type 1,Sample 1
-1.0609274495042973,-0.30391099354721623,Cell type 1,Sample 2
-0.22321680727526413,0.09704499644915379,Cell type 1,Sample 3
0.4756531221497417,0.26344896183289684,Cell type 1,Sample 1
-1.2176561658914442,0.34208160430447726,Cell type 1,Sample 2
-0.18937991830154666,1.0413301610548988,Cell type 1,Sample 3
0.8774665358236208,0.009200815391719065,Cell type 1,Sample 1
0.2611253180088893,-0.04895762322145203,Cell type 1,Sample 2
-0.009354378222948708,-0.19425922654444291,Cell type 1,Sample 3
-0.32463877253300355,-0.6119701333811283,Cell type 1,Sample 1
0.6191415357168178,0.010635788368030825,Cell type 1,Sample 2
0.020662816135309233,0.2215010652236876,Cell type 1,Sample 3
0.3517200665694471,1.077464338691571,Cell type 1,Sample 1
-0.4042468014465938,-0.25087852179226827,Cell type 1,Sample 2
-0.3058845454526427,-0.01851839852420601,Cell type 1,Sample 3
-0.3038231726867363,-0.0686554828944398,Cell type 1,Sample 1
-0.49429555357545873,-0.5517946586078855,Cell type 1,Sample 2
-0.21462221014933092,0.2942766348853599,Cell type 1,Sample 3
0.20186504516830472,-0.012097803195458083,Cell type 1,Sample 1
0.6910794955187636,0.3243549437948213,Cell type 1,Sample 2
-0.3150124897669472,0.3659777512549229,Cell type 1,Sample 3
-0.05726992262630894,0.6189081559867309,Cell type 1,Sample 1
0.024430035162852165,0.02029584560194119,Cell type 1,Sample 2
-0.27219136226259133,0.05546129485493304,Cell type 1,Sample 3
-0.2549033465954413,0.017220505852920676,Cell type 1,Sample 1
-0.3205571301123224,1.4121652955015231,Cell type 1,Sample 2
0.4360985000364889,-0.1575433655970543,Cell type 1,Sample 3
0.02261135449999128,0.02559895094054267,Cell type 1,Sample 1
-0.2628154669926922,0.016203506670068108,Cell type 1,Sample 2
-0.4775612896746765,0.21179953279673053,Cell type 1,Sample 3
-0.01365226975496593,-0.466633979536598,Cell type 1,Sample 1
0.34102603285630995,0.7436230776679637,Cell type 1,Sample 2
0.00920918959477585,0.8382186561376413,Cell type 1,Sample 3
-1.3516161464996186,0.3389376597654538,Cell type 1,Sample 1
0.3095771305025989,1.0287477348558494,Cell type 1,Sample 2
-0.8509511150091678,-0.28066899822110297,Cell type 1,Sample 3
0.47656831695662255,0.1435620826009121,Cell type 1,Sample 1
-0.5001656623027874,-0.33887248526242575,Cell type 1,Sample 2
0.1482877725703809,0.23159239763379236,Cell type 1,Sample 3
-0.09685268990248103,0.2701439720178477,Cell type 1,Sample 1
0.602997258273408,0.3887036763822556,Cell type 1,Sample 2
-0.3257090018072242,-0.24194291702716078,Cell type 1,Sample 3
0.14544852879500295,-0.9977658902258693,Cell type 1,Sample 1
0.609097355877128,0.5286841526891125,Cell type 1,Sample 2
-0.4761581903693985,-0.33849756922926566,Cell type 1,Sample 3
-0.04929406614213087,0.009424811472423831,Cell type 1,Sample 1
0.11981375911949897,0.36652714073299925,Cell type 1,Sample 2
0.022785919951906892,-0.32580017380290854,Cell type 1,Sample 3
0.657754145470052,0.10524814946075181,Cell type 1,Sample 1
-0.9994444534306249,0.017014793173340495,Cell type 1,Sample 2
0.740980384218268,-0.14160901947261628,Cell type 1,Sample 3
0.00921696653269658,0.17379085268083552,Cell type 1,Sample 1
-0.24846601255898912,-0.09128448718977056,Cell type 1,Sample 2
-0.036986431797189016,-0.03783280216291513,Cell type 1,Sample 3
0.7310979693588184,0.22431788225726365,Cell type 1,Sample 1
0.07856395949547042,0.08809491125134619,Cell type 1,Sample 2
-1.325484904196506,0.5457534259612309,Cell type 1,Sample 3
-0.7109053333709219,0.7506668259777434,Cell type 1,Sample 1
0.3107859449280254,-0.18480516802181698,Cell type 1,Sample 2
0.24037228988399198,0.7483552037229907,Cell type 1,Sample 3
0.26326834183615355,-0.23870535309640023,Cell type 1,Sample 1
0.15190929780243786,0.36078125256307175,Cell type 1,Sample 2
-0.5256100148912514,-1.2658846581254068,Cell type 1,Sample 3
-0.05365107200211444,0.2238584629051388,Cell type 1,Sample 1
0.5415256215876385,0.5269010260174515,Cell type 1,Sample 2
-0.2268181937958414,0.8631132728178162,Cell type 1,Sample 3
-0.26938041867304785,-0.12747348520179466,Cell type 1,Sample 1
-0.6748865346906155,0.8840846465298917,Cell type 1,Sample 2
-0.49497889627600694,-0.01750380500311795,Cell type 1,Sample 3
-0.2999110116599247,-0.7793934975119208,Cell type 1,Sample 1
-0.4092143329710007,0.766183862339058,Cell type 1,Sample 2
0.5280284045330259,0.11161945706457983,Cell type 1,Sample 3
0.14873102655890827,0.06974889807372943,Cell type 1,Sample 1
0.2550787344575917,0.6362850814642848,Cell type 1,Sample 2
0.7098015022568186,-0.3002117828693526,Cell type 1,Sample 3
0.6318533388273343,-0.4231579887328679,Cell type 1,Sample 1
0.6154372565773675,0.8425071393542547,Cell type 1,Sample 2
0.09485308380519783,-0.33099108889830453,Cell type 1,Sample 3
0.357304895318309,-1.024970639288739,Cell type 1,Sample 1
-0.6834291816404132,0.29628363692366533,Cell type 1,Sample 2
0.30336152956809137,-0.09159830936019393,Cell type 1,Sample 3
-0.13426532395291615,-0.4455961127076437,Cell type 1,Sample 1
0.16083927068825005,0.08402990298341012,Cell type 1,Sample 2
0.035783118609696234,-0.23882872338255834,Cell type 1,Sample 3
-0.1852540492950145,-0.702783509589321,Cell type 1,Sample 1
-0.7783145867619519,0.3030049756728198,Cell type 1,Sample 2
0.5609289281152354,1.1600203610086297,Cell type 1,Sample 3
0.4990050549298261,-1.4481276890968446,Cell type 1,Sample 1
0.17889368017414164,0.2803922631841172,Cell type 1,Sample 2
0.26056121418966915,0.3226077929750285,Cell type 1,Sample 3
0.16927643814295712,-0.4689627882681994,Cell type 1,Sample 1
-0.724006950208122,-1.099402978310041,Cell type 1,Sample 2
0.5154997612479755,0.4656400595580993,Cell type 1,Sample 3
0.16159274122910294,0.6419084299267807,Cell type 1,Sample 1
-0.3899264731108194,0.5409924046249711,Cell type 1,Sample 2
0.13103340454336276,-0.9747808588771836,Cell type 1,Sample 3
-0.06562848354615236,0.03842594147938411,Cell type 1,Sample 1
-0.40480175996082307,0.21203052223204485,Cell type 1,Sample 2
0.8061103141277122,0.44841965793276595,Cell type 1,Sample 3
-0.5129340529847382,0.03116567480956148,Cell type 1,Sample 1
-0.001393055333450619,-0.26654520100791657,Cell type 1,Sample 2
-0.6640930244492153,0.09843061793456176,Cell type 1,Sample 3
0.11449819622967013,-0.9289507256991436,Cell type 1,Sample 1
0.2535101360676784,-0.028697682537018005,Cell type 1,Sample 2
-0.29468237847210577,0.4248010485105123,Cell type 1,Sample 3
-0.4823527128753574,0.8142342773861608,Cell type 1,Sample 1
-0.88811761644916,0.20432640574033542,Cell type 1,Sample 2
1.1385432490266523,-0.617255999211198,Cell type 1,Sample 3
0.32888158807518686,-0.03476614312113469,Cell type 1,Sample 1
-0.1297956756818024,-0.7515714765590531,Cell type 1,Sample 2
-0.7744802625267375,0.12898799061059044,Cell type 1,Sample 3
0.24309239578096944,-0.9746858776612116,Cell type 1,Sample 1
0.44070376446178555,0.3605676812727908,Cell type 1,Sample 2
-0.482832401761604,0.8145831824504726,Cell type 1,Sample 3
-0.02829424444994792,0.6094853948968316,Cell type 1,Sample 1
0.048538774674020194,0.4843224952664446,Cell type 1,Sample 2
-0.9523373467327318,0.7222060975275437,Cell type 1,Sample 3
-0.23385060065594568,0.1732519408653579,Cell type 1,Sample 1
0.514706550477663,0.398350963535371,Cell type 1,Sample 2
-0.33271114906473026,0.3609517427190707,Cell type 1,Sample 3
1.0370413348749867,-0.4596922957932117,Cell type 1,Sample 1
0.5393404167156478,-0.019254234750353604,Cell type 1,Sample 2
-0.8137712189415813,0.024042473330690997,Cell type 1,Sample 3
-0.22297185693058008,0.056570228526511404,Cell type 1,Sample 1
-0.36968570372951814,0.5959496672067864,Cell type 1,Sample 2
0.6296166198933995,0.5732204352003638,Cell type 1,Sample 3
-0.06546290256306325,0.5641198916344188,Cell type 1,Sample 1
0.132010040666835,0.6361767500533839,Cell type 1,Sample 2
-0.955658445831252,0.04648962326470483,Cell type 1,Sample 3
0.5420991220217714,0.10515152011099768,Cell type 1,Sample 1
0.3401080527252247,0.5962537562389875,Cell type 1,Sample 2
-0.7627625854623694,-0.3459540349406222,Cell type 1,Sample 3
0.20471926532112614,-0.1383358858595727,Cell type 1,Sample 1
0.5831852728346261,0.26548783098204526,Cell type 1,Sample 2
-0.32532128456091347,-0.24356269188234803,Cell type 1,Sample 3
-0.40911034161673626,1.0461936378427301,Cell type 1,Sample 1
0.29363120673208837,-0.10281392682162382,Cell type 1,Sample 2
0.35987897107409095,-0.6466364789355818,Cell type 1,Sample 3
-0.21187984101135163,-0.22670705419192702,Cell type 1,Sample 1
-0.3009722209675885,-0.31661569835748854,Cell type 1,Sample 2
0.9520682947865035,0.8129794576810316,Cell type 1,Sample 3
0.1433870561912931,-0.07360263934279863,Cell type 1,Sample 1
0.19789942435487354,0.13177540597739248,Cell type 1,Sample 2
-0.4378091266923786,-0.691399865482168,Cell type 1,Sample 3
-0.07502779351626336,0.06278822673577113,Cell type 1,Sample 1
-0.16394735825645892,0.07759534192948957,Cell type 1,Sample 2
0.4077505112221313,-0.024044253665386293,Cell type 1,Sample 3
0.9862710883949041,-0.692993971199499,Cell type 1,Sample 1
0.086590462925591,0.1926586898644184,Cell type 1,Sample 2
0.5917468334449639,-0.5890204336881903,Cell type 1,Sample 3
0.12469184185537763,0.7887266398817372,Cell type 1,Sample 1
0.04432879548071872,0.0986578537027978,Cell type 1,Sample 2
-1.6206336700345363,-0.5121938206671449,Cell type 1,Sample 3
-0.428174259140602,-0.30581686834727956,Cell type 1,Sample 1
-0.6282534471396282,0.40660259337398863,Cell type 1,Sample 2
0.24993206187018568,-0.6996530874009708,Cell type 1,Sample 3
-0.1281703391862461,-0.26902387924506926,Cell type 1,Sample 1
0.1476399703104342,-0.38824957024650014,Cell type 1,Sample 2
0.3132173362269721,-0.03995422633127485,Cell type 1,Sample 3
0.7643739252704542,-0.04052298236087188,Cell type 1,Sample 1
-0.035082855729323514,-0.8304804667579957,Cell type 1,Sample 2
-0.250892096405766,-0.6862327739420504,Cell type 1,Sample 3
0.5134473091289572,0.2997887706226779,Cell type 1,Sample 1
0.19771049269401908,-0.47878447750760594,Cell type 1,Sample 2
0.1753150496367796,0.24459356507383176,Cell type 1,Sample 3
0.22794388604080382,1.082501172450542,Cell type 1,Sample 1
-0.6585659599732925,0.3880139569217377,Cell type 1,Sample 2
0.8388504070382203,-0.2767941208539973,Cell type 1,Sample 3
-0.8305417077835863,0.2516260323747524,Cell type 1,Sample 1
0.08760570945425603,1.492629501301705,Cell type 1,Sample 2
-0.5637480494765194,0.5639544966267845,Cell type 1,Sample 3
-0.2882552003633597,-1.295521146072455,Cell type 1,Sample 1
-0.13432287665487128,-0.9181798918851987,Cell type 1,Sample 2
0.11992887292464831,0.24315499667511078,Cell type 1,Sample 3
-0.9155724391691751,-0.6142219156328813,Cell type 1,Sample 1
0.16104115538349273,-0.00554600197430103,Cell type 1,Sample 2
1.1573292833367543,-0.933632596295874,Cell type 1,Sample 3
-0.24041689475598968,0.3480839985796445,Cell type 1,Sample 1
0.18557293668565442,-0.3019925933579103,Cell type 1,Sample 2
1.3221716735085174,-0.7514851641975766,Cell type 1,Sample 3
-0.18529138120039143,-0.6740235559700836,Cell type 1,Sample 1
0.4262343217164753,-0.6145917989002081,Cell type 1,Sample 2
-0.2982057039844398,-0.14959088621371724,Cell type 1,Sample 3
0.8555144045953939,0.2619802560383674,Cell type 1,Sample 1
-0.22325747603351054,0.42819939716173616,Cell type 1,Sample 2
-0.4923273924236312,-0.3962617235576063,Cell type 1,Sample 3
0.10042254655785479,0.05039553632240315,Cell type 1,Sample 1
0.15131773261951662,-0.37713792500967896,Cell type 1,Sample 2
0.36141344749275606,0.05589957910169413,Cell type 1,Sample 3
0.7890590287810922,0.4927248428076092,Cell type 1,Sample 1
-0.8516912196775773,-0.02777384944830939,Cell type 1,Sample 2
-0.2632658435480215,-0.26178799420329146,Cell type 1,Sample 3
0.5714114072575103,0.37596651634338707,Cell type 1,Sample 1
-0.3134835288938837,0.9062242789984644,Cell type 1,Sample 2
0.9354825876858911,0.19480708868545193,Cell type 1,Sample 3
0.6996777182930011,0.4623168414563844,Cell type 1,Sample 1
-0.0864730299617115,0.8558542400711717,Cell type 1,Sample 2
0.22209916364533594,0.5506614788678811,Cell type 1,Sample 3
0.375436389700666,0.3272155135528106,Cell type 1,Sample 1
0.995776651102367,-0.4160306524249283,Cell type 1,Sample 2
0.5035786002983346,0.25899738819572593,Cell type 1,Sample 3
-0.20591168448182864,0.06596398338597853,Cell type 1,Sample 1
0.36781099862287336,0.89089945438553,Cell type 1,Sample 2
0.066484837073438,-0.3500604074695866,Cell type 1,Sample 3
0.22866214054338274,1.0491107372733735,Cell type 1,Sample 1
-0.49480241012929044,-0.06289346004982407,Cell type 1,Sample 2
-0.2945560663905635,-0.46779814938121295,Cell type 1,Sample 3
-0.257391337457371,0.12176510209317232,Cell type 1,Sample 1
-0.009818899463340608,0.2762449772085739,Cell type 1,Sample 2
0.08238042061825837,0.02544385092800903,Cell type 1,Sample 3
-0.3047561010796416,-0.093485651492723,Cell type 1,Sample 1
0.254304186616721,-0.2151546599773212,Cell type 1,Sample 2
0.23817888467810963,0.2527350795833134,Cell type 1,Sample 3
0.2299860714695582,-0.33885768487605306,Cell type 1,Sample 1
0.25752384315302396,1.9263657453273606,Cell type 1,Sample 2
-0.01977757692832752,0.3407503486863122,Cell type 1,Sample 3
0.6892348137307523,0.05791229361347305,Cell type 1,Sample 1
-0.3029304103794467,0.8596889531036483,Cell type 1,Sample 2
-1.5038161698468786,0.28558970310960435,Cell type 1,Sample 3
1.2866799016249302,0.02960921700724413,Cell type 1,Sample 1
0.1403182022450682,0.8793102420975667,Cell type 1,Sample 2
-0.45031036732393437,0.3191959628041915,Cell type 1,Sample 3
-0.468253187394798,-0.3338897782344431,Cell type 1,Sample 1
-0.17127460042888248,0.08523188549828545,Cell type 1,Sample 2
-0.0954361097765899,-0.09909783818985994,Cell type 1,Sample 3
-0.8038305135590293,0.09237028944786223,Cell type 1,Sample 1
-0.01571958518738821,-0.4242143170954073,Cell type 1,Sample 2
-0.8160074425132087,-0.4524739164690331,Cell type 1,Sample 3
0.1002298157068645,0.30445267812731597,Cell type 1,Sample 1
-0.01177607543711906,-0.08717712895141792,Cell type 1,Sample 2
0.31205990852607757,0.31417275463213995,Cell type 1,Sample 3
-0.28683100344011814,-0.27342947062019607,Cell type 1,Sample 1
0.00080951567847056,0.20738644539439546,Cell type 1,Sample 2
-0.5946162325385645,0.5269928855914381,Cell type 1,Sample 3
0.7991609038205165,0.3667739067529329,Cell type 1,Sample 1
0.0219057359895548,-0.07350100081424431,Cell type 1,Sample 2
-0.44767316118151207,-0.2040504195801103,Cell type 1,Sample 3
-0.3186538735143974,0.22919335177574213,Cell type 1,Sample 1
0.1998439758763208,-0.3256784468959145,Cell type 1,Sample 2
-1.0891056598657152,-0.26473348175350414,Cell type 1,Sample 3
-0.3003193449594025,-0.1458468748966384,Cell type 1,Sample 1
-0.4850621301898218,-0.1987788827458607,Cell type 1,Sample 2
0.44344369504865017,-0.21038089684052663,Cell type 1,Sample 3
-0.32298208956226765,-0.3995960033251268,Cell type 1,Sample 1
0.7234889421768664,0.09827738825578732,Cell type 1,Sample 2
-0.4967947577970181,0.06796228360917399,Cell type 1,Sample 3
0.29342854690013515,1.0952278129049893,Cell type 1,Sample 1
-0.8978215863150075,-0.16504509585071864,Cell type 1,Sample 2
0.2782765622668791,-0.6677407845499457,Cell type 1,Sample 3
-0.5181546236868851,-0.10173057054015244,Cell type 1,Sample 1
0.31688844046604925,0.20689954872574912,Cell type 1,Sample 2
0.12465429782086443,0.5225442370423767,Cell type 1,Sample 3
0.16390553678706166,0.4762390784764027,Cell type 1,Sample 1
-0.9259213657873293,0.39179483239930335,Cell type 1,Sample 2
-0.4912436967691548,-0.1123165749985123,Cell type 1,Sample 3
0.24560383270599814,-0.17901468987349312,Cell type 1,Sample 1
0.07433372860105578,-0.16854298555901967,Cell type 1,Sample 2
-0.12448207423953675,0.4857854754771777,Cell type 1,Sample 3
0.7814443842540989,-0.1369965409146521,Cell type 1,Sample 1
0.09554953400995167,0.023218274078074405,Cell type 1,Sample 2
0.2844915395926377,0.814198311564269,Cell type 1,Sample 3
-0.06186634004987831,0.22890280496289236,Cell type 1,Sample 1
-0.5448165186711942,-0.3923809540638517,Cell type 1,Sample 2
-0.06904116733074088,0.29556805896196625,Cell type 1,Sample 3
-0.8032231601287863,0.10173181793361155,Cell type 1,Sample 1
0.019001739084100144,0.06001566335913065,Cell type 1,Sample 2
-0.10693758377731945,0.4851581008941407,Cell type 1,Sample 3
-0.6211232667746146,-0.5627935570159845,Cell type 1,Sample 1
-0.38643883391180456,0.20352614356226756,Cell type 1,Sample 2
0.46175430802368433,-0.5253116609139006,Cell type 1,Sample 3
-0.02738918016941255,-0.46120649242197664,Cell type 1,Sample 1
0.6230425962488145,-1.0366951162040747,Cell type 1,Sample 2
0.34816143104016173,0.13939990619273035,Cell type 1,Sample 3
-0.15259442274037588,0.5234558972440697,Cell type 1,Sample 1
0.15402526975205116,-0.19582428371089555,Cell type 1,Sample 2
-0.5516833030869368,-1.0764452964762414,Cell type 1,Sample 3
0.09629845936565257,1.1960548176369963,Cell type 1,Sample 1
0.41139139041700123,-0.48132550595948814,Cell type 1,Sample 2
0.5202154463224195,-0.9775243851591414,Cell type 1,Sample 3
0.33643061798340995,0.295907066870689,Cell type 1,Sample 1
0.4801523981407352,0.23124181203342703,Cell type 1,Sample 2
0.39169525464129773,-0.12576944302224785,Cell type 1,Sample 3
0.6613722334425678,-0.08456134282140819,Cell type 1,Sample 1
-0.02796022426110656,0.16897876411605914,Cell type 1,Sample 2
-0.8905792072328167,-1.1152340095622295,Cell type 1,Sample 3
-0.17135725826338474,-0.40113863461080945,Cell type 1,Sample 1
0.7952017842868193,-0.28457409933626693,Cell type 1,Sample 2
-0.04414102417562741,1.2898546688271593,Cell type 1,Sample 3
0.34317677750726655,-0.41944633701286815,Cell type 1,Sample 1
0.07479897875939402,0.048913587353961334,Cell type 1,Sample 2
-0.33846100015297936,0.30583814442043394,Cell type 1,Sample 3
0.16222930217625853,-0.9019313962811825,Cell type 1,Sample 1
-0.3999702533509671,-0.9540010685616538,Cell type 1,Sample 2
0.6882482250097689,0.15656607000657766,Cell type 1,Sample 3
0.3910650007657296,-0.39544969083377657,Cell type 1,Sample 1
0.0006027376811121184,-0.4085443155340953,Cell type 1,Sample 2
0.5187699721289496,-0.2550081994273735,Cell type 1,Sample 3
-0.3088259477171751,-0.15803642801352488,Cell type 1,Sample 1
0.1621701050074341,-0.26636274910845176,Cell type 1,Sample 2
0.17335498880245995,1.2557782757922118,Cell type 1,Sample 3
-0.04831183500744486,-0.2079834639736793,Cell type 1,Sample 1
0.21077304176828063,0.13340919814770094,Cell type 1,Sample 2
0.08543271906397093,-0.09199166817633957,Cell type 1,Sample 3
-0.7589368733404047,-0.1785146004033047,Cell type 1,Sample 1
-0.2849164641193794,0.16475436778650457,Cell type 1,Sample 2
-0.0404586688313441,-1.5852128679390278,Cell type 1,Sample 3
1.109390116724067,-0.07952260520002565,Cell type 1,Sample 1
-0.5718631036603309,0.05427985288826157,Cell type 1,Sample 2
0.3733056823010786,0.16278890839353505,Cell type 1,Sample 3
0.0392885148595749,-1.064367047207406,Cell type 1,Sample 1
-0.08792720221603559,0.8307350828640091,Cell type 1,Sample 2
-0.8865162341034407,0.6309607503569958,Cell type 1,Sample 3
0.01569793276638822,0.8037891531997552,Cell type 1,Sample 1
0.4254489810839861,-0.06868589419969832,Cell type 1,Sample 2
-0.7550206059926261,-0.1102691145782687,Cell type 1,Sample 3
0.23397521106592586,-0.5851403531983874,Cell type 1,Sample 1
0.3720959857499684,-0.0906120866090515,Cell type 1,Sample 2
-0.14241846887110068,-0.053097045019876575,Cell type 1,Sample 3
0.02850656244854225,0.13429613943162846,Cell type 1,Sample 1
0.3435328979294581,0.7332704296393014,Cell type 1,Sample 2
0.18364365670067032,0.9190918383975613,Cell type 1,Sample 3
0.12524642517293827,0.17322410474848784,Cell type 1,Sample 1
0.5400280295696551,0.4713942570700378,Cell type 1,Sample 2
0.05268775307297995,-0.6670127474591022,Cell type 1,Sample 3
-0.7333925953078385,-0.25070107344281833,Cell type 1,Sample 1
0.16692998328426734,0.7156833909155917,Cell type 1,Sample 2
-0.03131978866361743,0.12156172925644654,Cell type 1,Sample 3
-0.45438483540398666,0.8422624173017259,Cell type 1,Sample 1
-0.3509958439033777,-0.3314504587754741,Cell type 1,Sample 2
0.08270183014985212,-0.6910087843462188,Cell type 1,Sample 3
0.5697777680127346,-0.19368098227640562,Cell type 1,Sample 1
0.2757381376197616,0.1702946082002484,Cell type 1,Sample 2
0.09093312752924758,0.12411029315016804,Cell type 1,Sample 3
-0.318869992125658,-0.2654984775009088,Cell type 1,Sample 1
-0.31188448034790256,0.9570156769333931,Cell type 1,Sample 2
-0.23691967353545806,-0.007226135439139552,Cell type 1,Sample 3
0.542947782915789,0.2373491164399764,Cell type 1,Sample 1
0.3352403086206063,-0.5359286165200777,Cell type 1,Sample 2
-0.6249101697946821,-0.1326187702351011,Cell type 1,Sample 3
0.8175331972637597,0.6558467246363305,Cell type 1,Sample 1
0.09545826207185534,-0.01816530402117087,Cell type 1,Sample 2
0.11701222717657397,-0.12426430903722469,Cell type 1,Sample 3
0.06932259185504225,-0.5430631495907049,Cell type 1,Sample 1
0.17083011597631317,-0.13565748903414873,Cell type 1,Sample 2
-0.6222712500423614,0.11643404371344912,Cell type 1,Sample 3
0.29295210058232457,-0.368385067973811,Cell type 1,Sample 1
0.46609578213019237,-0.11827764360947302,Cell type 1,Sample 2
-0.3067938026813972,0.09812047033336023,Cell type 1,Sample 3
0.039317595158045296,-0.9991003422660538,Cell type 1,Sample 1
-0.8274437181141481,-0.48002314763973186,Cell type 1,Sample 2
-1.0125712933288036,0.09322715738471382,Cell type 1,Sample 3
-0.5481375434476009,-0.7200254412971472,Cell type 1,Sample 1
-0.23230864864919654,0.10057982793641965,Cell type 1,Sample 2
-0.6354758605461414,-0.1892898716065771,Cell type 1,Sample 3
0.536815874929886,-0.5132576497055301,Cell type 1,Sample 1
-0.11546726510433898,0.3481031824067092,Cell type 1,Sample 2
-0.07516023013593603,-0.16334810659318202,Cell type 1,Sample 3
-0.06214288858121814,-0.10569211490898449,Cell type 1,Sample 1
0.808606287484312,0.052177968761606464,Cell type 1,Sample 2
-0.205259241364865,0.9094492661001624,Cell type 1,Sample 3
0.7266377380212723,-0.039115329529258905,Cell type 1,Sample 1
0.03011510497051322,1.231621056242643,Cell type 1,Sample 2
1.5760283672560425,-0.561747016619799,Cell type 1,Sample 3
-0.19496185327972265,0.07902674496006593,Cell type 1,Sample 1
0.07766249959970073,0.19907363256126856,Cell type 1,Sample 2
-0.39162664616811854,-0.1610307581028378,Cell type 1,Sample 3
-0.12430792688333868,0.3133068186315354,Cell type 1,Sample 1
0.9617228974124766,-0.38730748500929096,Cell type 1,Sample 2
0.5865623187933207,0.18482109609904696,Cell type 1,Sample 3
0.4297924361717781,0.03990074202936655,Cell type 1,Sample 1
0.594298411543504,0.9246810706931905,Cell type 1,Sample 2
0.3452363430607565,0.13280849658626673,Cell type 1,Sample 3
-0.01994719187585596,-0.7021197831307944,Cell type 1,Sample 1
0.9770787168751431,-0.25287335213096834,Cell type 1,Sample 2
-0.8089003069076686,0.19038903568252585,Cell type 1,Sample 3
0.5159222697343174,-0.742780186518486,Cell type 1,Sample 1
0.5898626041803551,0.09705381547667885,Cell type 1,Sample 2
-0.20484329631474868,0.35616107979008105,Cell type 1,Sample 3
0.053584957629798105,-0.5392563706822986,Cell type 1,Sample 1
0.579690521650261,0.486550780507536,Cell type 1,Sample 2
0.4847286002633684,0.21359718093584243,Cell type 1,Sample 3
0.7255718038975209,0.47963541304260343,Cell type 1,Sample 1
-0.02695242450286958,-0.4911517901886573,Cell type 1,Sample 2
-0.29026172490236135,0.2942892022103048,Cell type 1,Sample 3
-0.003986320658308686,0.7399720694450129,Cell type 1,Sample 1
-0.2847248872460552,-0.062010693694998516,Cell type 1,Sample 2
0.4880203596779733,0.6997432134861715,Cell type 1,Sample 3
0.014595251967783723,0.34898701506504876,Cell type 1,Sample 1
-0.6825108977133176,0.35074739096235724,Cell type 1,Sample 2
0.18019669750904008,0.2521439266921362,Cell type 1,Sample 3
-0.36711666098551893,-0.07076481866892372,Cell type 1,Sample 1
-0.8127720167810305,-1.2532857852683583,Cell type 1,Sample 2
-0.25626705532327504,-0.4007637950522708,Cell type 1,Sample 3
-0.79121398701182,0.4084185057154906,Cell type 1,Sample 1
-0.938276353020937,0.3098557229830681,Cell type 1,Sample 2
-0.12016269907906751,-0.18741040377479876,Cell type 1,Sample 3
-0.4597121171169016,0.7749672025087697,Cell type 1,Sample 1
-1.2769605674509774,0.46715995561963686,Cell type 1,Sample 2
-0.04597839130213293,0.008012641147580213,Cell type 1,Sample 3
0.796334999141442,0.009672035405877145,Cell type 1,Sample 1
0.39658784410933867,-0.06102856606063863,Cell type 1,Sample 2
0.1537017848598442,-0.41230612521738047,Cell type 1,Sample 3
-0.625769712095222,0.7218823020366297,Cell type 1,Sample 1
0.2397537740008043,0.36447059728522513,Cell type 1,Sample 2
0.2541343198372948,1.9631188532181634,Cell type 1,Sample 3
-0.45286615043130946,-0.3268831693244099,Cell type 1,Sample 1
-0.08153348197188194,-0.37245132240322454,Cell type 1,Sample 2
-0.004056600805875145,0.07904461266159221,Cell type 1,Sample 3
-0.3124092888478394,0.013045525105416893,Cell type 1,Sample 1
0.20937998006374828,0.11029176886868039,Cell type 1,Sample 2
0.6852680719983567,0.34760145004199966,Cell type 1,Sample 3
-0.4746994444159715,1.3161910324186954,Cell type 1,Sample 1
-0.9561274877098884,-0.034317023042734304,Cell type 1,Sample 2
0.2654471571079747,0.429069535467008,Cell type 1,Sample 3
-0.7596730377384212,-1.4160777990552844,Cell type 1,Sample 1
-0.18247636477144266,-0.4196048336695032,Cell type 1,Sample 2
0.19340426034460131,0.5454902125929835,Cell type 1,Sample 3
-0.6989027392121485,0.6012882526126138,Cell type 1,Sample 1
0.5763240516308462,-0.608701896748476,Cell type 1,Sample 2
0.7382701748629479,0.6900456770737258,Cell type 1,Sample 3
